Date,Region,Orders_Received,Production_Output,Transportation_Time_Days,Defect_Rate,Fuel_Cost_per_Litre,Avg_Delivery_Delay_Days,Total_Cost,Revenue,Profit
2025-05-30,Bangalore,370,330,6.542,0.018,92.813,2.45,41753.198,74000.0,32246.802
2025-05-30,Chennai,314,272,3.403,0.019,91.386,1.086,34097.091,62800.0,28702.909
2025-05-30,Hyderabad,213,181,3.652,0.038,80.618,2.092,23572.326,42600.0,19027.674
2025-05-31,Mumbai,261,240,4.345,0.031,76.365,0.972,30049.56,52200.0,22150.44
2025-05-31,Delhi,315,292,2.081,0.043,83.44,2.277,37012.926,63000.0,25987.074
2025-05-31,Bangalore,344,312,3.488,0.024,79.891,2.316,39397.09,68800.0,29402.91
2025-05-31,Chennai,322,287,4.138,0.043,92.514,0.589,35659.6,64400.0,28740.4
2025-05-31,Hyderabad,248,227,3.889,0.05,96.962,0.727,28572.926,49600.0,21027.074
2025-06-01,Mumbai,368,320,3.257,0.023,104.613,1.009,39950.529,73600.0,33649.471
2025-06-01,Delhi,245,235,5.358,0.05,79.766,1.689,29842.25,49000.0,19157.75
2025-06-01,Bangalore,247,212,6.156,0.033,70.902,1.443,26870.353,49400.0,22529.647
2025-06-01,Chennai,313,291,6.141,0.015,72.626,1.785,36538.524,62600.0,26061.476
2025-06-01,Hyderabad,323,281,4.284,0.026,97.812,1.955,35675.751,64600.0,28924.249
2025-06-02,Mumbai,243,234,3.646,0.023,106.835,0.98,29638.56,48600.0,18961.44
2025-06-02,Delhi,377,355,6.741,0.013,105.89,1.217,44267.606,75400.0,31132.394
2025-06-02,Bangalore,318,311,6.559,0.016,97.276,0.805,38695.513,63600.0,24904.487
2025-06-02,Chennai,282,259,6.981,0.028,108.303,1.691,33008.656,56400.0,23391.344
2025-06-02,Hyderabad,239,223,3.759,0.028,92.712,0.554,27963.901,47800.0,19836.099
2025-06-03,Mumbai,250,223,6.123,0.012,99.616,2.278,28895.397,50000.0,21104.603
2025-06-03,Delhi,227,215,3.239,0.024,84.722,0.94,27117.043,45400.0,18282.957
2025-06-03,Bangalore,233,200,4.314,0.02,80.792,0.695,25155.228,46600.0,21444.772
2025-06-03,Chennai,233,219,2.178,0.041,105.598,0.546,27608.829,46600.0,18991.171
2025-06-03,Hyderabad,292,260,4.42,0.024,86.39,1.166,32646.776,58400.0,25753.224
2025-06-04,Mumbai,290,246,3.015,0.017,84.809,0.958,30847.183,58000.0,27152.817
2025-06-04,Delhi,203,186,5.462,0.03,88.723,1.501,23957.729,40600.0,16642.271
2025-06-04,Bangalore,388,373,6.323,0.046,107.136,1.333,46498.002,77600.0,31101.998
2025-06-04,Chennai,221,201,2.995,0.031,95.005,2.284,26212.048,44200.0,17987.952
2025-06-04,Hyderabad,312,300,4.131,0.047,109.455,0.549,37369.031,62400.0,25030.969
2025-06-05,Mumbai,263,246,5.516,0.031,96.248,1.207,31085.933,52600.0,21514.067
2025-06-05,Delhi,267,254,3.838,0.03,97.354,2.496,32701.357,53400.0,20698.643
2025-06-05,Bangalore,248,236,2.778,0.011,89.915,2.344,30391.265,49600.0,19208.735
2025-06-05,Chennai,366,327,5.751,0.019,70.306,1.738,40812.076,73200.0,32387.924
2025-06-05,Hyderabad,367,338,6.671,0.021,90.402,1.794,42361.24,73400.0,31038.76
2025-06-06,Mumbai,339,295,5.717,0.016,83.659,1.607,37040.105,67800.0,30759.895
2025-06-06,Delhi,363,314,3.876,0.026,75.12,2.489,39675.692,72600.0,32924.308
2025-06-06,Bangalore,210,183,4.028,0.017,83.656,1.814,23703.424,42000.0,18296.576
2025-06-06,Chennai,223,214,2.722,0.026,87.526,1.28,27195.306,44600.0,17404.694
2025-06-06,Hyderabad,363,323,3.47,0.05,92.915,2.298,40838.113,72600.0,31761.887
2025-06-07,Mumbai,281,244,5.542,0.02,95.542,1.59,31030.464,56200.0,25169.536
2025-06-07,Delhi,272,255,6.867,0.037,108.022,2.245,32802.951,54400.0,21597.049
2025-06-07,Bangalore,242,215,2.566,0.027,72.699,2.03,27541.865,48400.0,20858.135
2025-06-07,Chennai,255,236,6.977,0.023,109.887,0.779,29808.425,51000.0,21191.575
2025-06-07,Hyderabad,246,218,4.847,0.026,107.131,1.058,27760.071,49200.0,21439.929
2025-06-08,Mumbai,340,322,2.414,0.033,77.178,1.656,40239.999,68000.0,27760.001
2025-06-08,Delhi,312,275,2.953,0.026,79.911,0.956,34277.137,62400.0,28122.863
2025-06-08,Bangalore,380,345,6.511,0.035,99.489,1.741,43265.548,76000.0,32734.452
2025-06-08,Chennai,208,198,5.71,0.025,107.2,1.016,25339.961,41600.0,16260.039
2025-06-08,Hyderabad,365,339,4.765,0.023,96.4,0.993,42140.513,73000.0,30859.487
2025-06-09,Mumbai,351,299,4.703,0.046,100.114,1.729,37745.517,70200.0,32454.483
2025-06-09,Delhi,351,334,3.668,0.017,87.153,1.717,41810.043,70200.0,28389.957
2025-06-09,Bangalore,201,182,4.058,0.036,103.091,0.758,23249.818,40200.0,16950.182
2025-06-09,Chennai,363,324,6.467,0.018,81.174,0.857,40120.3,72600.0,32479.7
2025-06-09,Hyderabad,386,342,5.469,0.03,92.506,0.936,42432.946,77200.0,34767.054
2025-06-10,Mumbai,321,314,5.311,0.026,97.616,0.787,39049.809,64200.0,25150.191
2025-06-10,Delhi,311,267,4.998,0.034,72.505,2.292,33910.978,62200.0,28289.022
2025-06-10,Bangalore,371,359,3.855,0.025,109.208,2.499,45421.775,74200.0,28778.225
2025-06-10,Chennai,328,292,6.479,0.044,101.34,1.789,36948.085,65600.0,28651.915
2025-06-10,Hyderabad,319,297,6.237,0.01,91.468,0.538,36823.797,63800.0,26976.203
2025-06-11,Mumbai,266,243,2.105,0.03,92.324,0.538,30352.359,53200.0,22847.641
2025-06-11,Delhi,300,281,6.807,0.043,108.82,2.461,36038.939,60000.0,23961.061
2025-06-11,Bangalore,316,279,6.85,0.032,91.407,2.099,35443.413,63200.0,27756.587
2025-06-11,Chennai,344,327,6.71,0.027,84.117,2.13,41146.156,68800.0,27653.844
2025-06-11,Hyderabad,200,180,6.053,0.037,88.856,0.748,22862.369,40000.0,17137.631
2025-06-12,Mumbai,260,250,4.43,0.049,104.615,0.544,31318.02,52000.0,20681.98
2025-06-12,Delhi,350,315,4.088,0.019,86.009,1.954,39637.03,70000.0,30362.97
2025-06-12,Bangalore,370,328,4.658,0.02,83.878,1.053,40725.236,74000.0,33274.764
2025-06-12,Chennai,273,261,6.347,0.031,99.062,1.085,32853.145,54600.0,21746.855
2025-06-12,Hyderabad,355,328,5.405,0.012,80.806,2.322,41329.276,71000.0,29670.724
2025-06-13,Mumbai,346,309,4.44,0.03,93.606,1.63,38831.02,69200.0,30368.98
2025-06-13,Delhi,201,175,4.079,0.046,95.001,2.336,23118.079,40200.0,17081.921
2025-06-13,Bangalore,297,283,6.19,0.036,98.949,1.273,35585.985,59400.0,23814.015
2025-06-13,Chennai,352,309,5.176,0.027,74.847,1.732,38694.707,70400.0,31705.293
2025-06-13,Hyderabad,266,253,4.959,0.019,97.612,1.551,32111.435,53200.0,21088.565
2025-06-14,Mumbai,337,325,3.991,0.017,85.726,1.774,40744.095,67400.0,26655.905
2025-06-14,Delhi,289,252,3.604,0.038,70.326,0.708,31297.34,57800.0,26502.66
2025-06-14,Bangalore,200,188,4.379,0.043,80.994,1.922,24331.063,40000.0,15668.937
2025-06-14,Chennai,241,229,4.516,0.041,89.503,1.213,28981.681,48200.0,19218.319
2025-06-14,Hyderabad,294,251,2.61,0.013,86.645,1.748,31860.54,58800.0,26939.46
2025-06-15,Mumbai,211,206,6.13,0.041,109.068,1.641,26631.209,42200.0,15568.791
2025-06-15,Delhi,255,220,2.955,0.048,105.873,1.194,28055.93,51000.0,22944.07
2025-06-15,Bangalore,294,251,4.734,0.024,84.846,2.21,32073.492,58800.0,26726.508
2025-06-15,Chennai,295,265,5.072,0.03,72.168,0.867,32955.388,59000.0,26044.612
2025-06-15,Hyderabad,309,302,2.037,0.028,80.72,2.127,38110.653,61800.0,23689.347
2025-06-16,Mumbai,246,238,2.706,0.023,80.055,1.085,29902.923,49200.0,19297.077
2025-06-16,Delhi,262,233,5.533,0.042,107.48,0.742,29405.784,52400.0,22994.216
2025-06-16,Bangalore,354,322,6.592,0.023,102.283,1.165,40245.403,70800.0,30554.597
2025-06-16,Chennai,284,264,3.405,0.042,98.678,1.878,33605.601,56800.0,23194.399
2025-06-16,Hyderabad,307,281,5.395,0.02,73.178,2.344,35624.004,61400.0,25775.996
2025-06-17,Mumbai,335,296,2.127,0.013,91.397,0.58,36723.733,67000.0,30276.267
2025-06-17,Delhi,360,340,5.498,0.025,79.914,1.664,42430.914,72000.0,29569.086
2025-06-17,Bangalore,212,202,5.94,0.045,71.425,1.703,25805.824,42400.0,16594.176
2025-06-17,Chennai,246,217,5.268,0.032,106.929,1.274,27746.492,49200.0,21453.508
2025-06-17,Hyderabad,376,328,3.605,0.025,106.889,2.224,41540.844,75200.0,33659.156
2025-06-18,Mumbai,224,210,3.124,0.036,101.035,0.689,26554.899,44800.0,18245.101
2025-06-18,Delhi,294,265,3.725,0.049,96.82,2.285,33910.702,58800.0,24889.298
2025-06-18,Bangalore,264,245,2.031,0.015,78.579,1.976,31173.98,52800.0,21626.02
2025-06-18,Chennai,245,234,2.693,0.029,98.133,0.885,29503.883,49000.0,19496.117
2025-06-18,Hyderabad,326,296,6.945,0.036,105.806,1.545,37350.744,65200.0,27849.256
2025-06-19,Mumbai,257,222,6.721,0.044,99.247,1.628,28446.583,51400.0,22953.417
2025-06-19,Delhi,259,232,2.448,0.041,109.394,0.899,29383.323,51800.0,22416.677
2025-06-19,Bangalore,210,205,4.005,0.042,84.817,1.021,25958.512,42000.0,16041.488
2025-06-19,Chennai,340,319,3.867,0.044,107.025,2.386,40543.326,68000.0,27456.674
2025-06-19,Hyderabad,360,309,6.456,0.013,79.982,2.441,39100.143,72000.0,32899.857
2025-06-20,Mumbai,286,248,2.117,0.027,96.201,1.364,31404.055,57200.0,25795.945
2025-06-20,Delhi,223,211,5.479,0.023,70.378,1.141,26594.427,44600.0,18005.573
2025-06-20,Bangalore,318,307,6.002,0.025,91.598,1.43,38471.074,63600.0,25128.926
2025-06-20,Chennai,376,339,3.374,0.031,104.638,1.264,42358.412,75200.0,32841.588
2025-06-20,Hyderabad,315,283,3.403,0.034,77.302,1.806,35635.886,63000.0,27364.114
2025-06-21,Mumbai,204,194,2.867,0.03,97.498,1.773,25141.26,40800.0,15658.74
2025-06-21,Delhi,278,255,5.22,0.016,96.664,0.562,31847.527,55600.0,23752.473
2025-06-21,Bangalore,296,266,6.263,0.021,109.531,2.472,34251.103,59200.0,24948.897
2025-06-21,Chennai,209,180,5.171,0.019,97.283,2.238,23691.889,41800.0,18108.111
2025-06-21,Hyderabad,360,308,3.259,0.027,98.115,0.863,38372.899,72000.0,33627.101
2025-06-22,Mumbai,396,339,2.664,0.028,103.165,1.208,42315.835,79200.0,36884.165
2025-06-22,Delhi,343,303,2.019,0.025,79.11,0.877,37589.793,68600.0,31010.207
2025-06-22,Bangalore,262,226,4.327,0.013,106.405,2.282,29324.814,52400.0,23075.186
2025-06-22,Chennai,206,197,5.694,0.048,90.983,1.271,25185.282,41200.0,16014.718
2025-06-22,Hyderabad,244,234,2.146,0.01,101.556,1.256,29723.347,48800.0,19076.653
2025-06-23,Mumbai,371,356,3.095,0.044,71.078,1.891,44376.509,74200.0,29823.491
2025-06-23,Delhi,298,269,5.615,0.03,70.77,1.612,33793.776,59600.0,25806.224
2025-06-23,Bangalore,399,342,4.597,0.013,94.386,1.1,42533.978,79800.0,37266.022
2025-06-23,Chennai,244,238,3.864,0.038,86.432,2.457,30652.735,48800.0,18147.265
2025-06-23,Hyderabad,399,383,2.503,0.041,101.587,1.006,47478.736,79800.0,32321.264
2025-06-24,Mumbai,338,310,6.714,0.015,93.336,2.319,39293.044,67600.0,28306.956
2025-06-24,Delhi,315,284,4.206,0.046,70.91,1.893,35735.757,63000.0,27264.243
2025-06-24,Bangalore,332,315,3.511,0.037,97.905,1.237,39397.483,66400.0,27002.517
2025-06-24,Chennai,333,317,4.647,0.011,73.961,1.377,39468.155,66600.0,27131.845
2025-06-24,Hyderabad,200,194,5.431,0.017,103.511,1.814,25222.012,40000.0,14777.988
2025-06-25,Mumbai,269,239,2.282,0.04,70.361,2.331,30548.87,53800.0,23251.13
2025-06-25,Delhi,302,262,6.505,0.032,100.628,1.784,33338.204,60400.0,27061.796
2025-06-25,Bangalore,363,355,5.529,0.046,105.376,1.697,44502.468,72600.0,28097.532
2025-06-25,Chennai,283,273,5.443,0.047,99.395,1.977,34742.439,56600.0,21857.561
2025-06-25,Hyderabad,352,332,3.226,0.015,94.327,1.531,41548.679,70400.0,28851.321
2025-06-26,Mumbai,218,193,4.663,0.023,85.696,1.657,24845.629,43600.0,18754.371
2025-06-26,Delhi,373,347,4.922,0.048,90.263,1.616,43350.86,74600.0,31249.14
2025-06-26,Bangalore,350,332,6.455,0.026,87.366,2.185,41806.006,70000.0,28193.994
2025-06-26,Chennai,368,351,3.283,0.041,98.434,2.209,44208.861,73600.0,29391.139
2025-06-26,Hyderabad,331,291,4.682,0.011,77.752,2.162,36778.43,66200.0,29421.57
2025-06-27,Mumbai,326,301,2.308,0.014,74.429,1.352,37540.367,65200.0,27659.633
2025-06-27,Delhi,399,361,3.88,0.038,90.155,0.621,44532.02,79800.0,35267.98
2025-06-27,Bangalore,391,368,3.874,0.023,106.116,1.814,46128.304,78200.0,32071.696
2025-06-27,Chennai,328,287,4.972,0.018,76.551,2.208,36309.461,65600.0,29290.539
2025-06-27,Hyderabad,259,224,5.544,0.015,107.215,1.344,28624.335,51800.0,23175.665
2025-06-28,Mumbai,270,251,6.582,0.023,78.552,2.384,32097.455,54000.0,21902.545
2025-06-28,Delhi,304,286,6.068,0.016,82.372,1.385,35836.279,60800.0,24963.721
2025-06-28,Bangalore,252,220,4.756,0.043,72.233,2.387,28315.793,50400.0,22084.207
2025-06-28,Chennai,250,217,2.896,0.011,93.158,1.003,27472.948,50000.0,22527.052
2025-06-28,Hyderabad,262,225,6.402,0.049,98.913,0.957,28467.815,52400.0,23932.185
2025-06-29,Mumbai,263,257,3.954,0.026,71.025,2.316,32708.4,52600.0,19891.6
2025-06-29,Delhi,356,343,6.869,0.013,99.146,1.786,43044.338,71200.0,28155.662
2025-06-29,Bangalore,301,277,6.093,0.039,79.783,1.849,34962.448,60200.0,25237.552
2025-06-29,Chennai,381,368,2.204,0.027,105.695,1.495,45964.671,76200.0,30235.329
2025-06-29,Hyderabad,270,259,6.396,0.034,76.346,1.313,32499.798,54000.0,21500.202
2025-06-30,Mumbai,397,364,6.268,0.032,105.452,2.001,45735.09,79400.0,33664.91
2025-06-30,Delhi,244,235,5.993,0.046,85.529,2.185,30147.883,48800.0,18652.117
2025-06-30,Bangalore,298,262,5.071,0.016,76.156,1.876,33139.655,59600.0,26460.345
2025-06-30,Chennai,253,245,6.432,0.027,96.596,0.542,30637.035,50600.0,19962.965
2025-06-30,Hyderabad,375,318,5.8,0.033,72.343,2.391,40078.95,75000.0,34921.05
2025-07-01,Mumbai,279,260,3.381,0.026,74.753,0.737,32316.236,55800.0,23483.764
2025-07-01,Delhi,261,248,3.906,0.033,84.307,1.356,31281.099,52200.0,20918.901
2025-07-01,Bangalore,317,280,2.469,0.04,90.58,1.417,35214.279,63400.0,28185.721
2025-07-01,Chennai,236,213,4.676,0.034,105.292,2.009,27617.259,47200.0,19582.741
2025-07-01,Hyderabad,358,330,5.157,0.039,74.121,1.322,41002.186,71600.0,30597.814
2025-07-02,Mumbai,370,272,7.752,0.015,87.338,2.164,34595.55,62900.0,28304.45
2025-07-02,Delhi,343,271,3.071,0.024,108.4,2.201,34704.422,58310.0,23605.578
2025-07-02,Bangalore,320,256,8.18,0.028,124.827,1.735,32836.017,54400.0,21563.983
2025-07-02,Chennai,244,179,2.876,0.009,125.548,1.477,23474.038,41480.0,18005.962
2025-07-02,Hyderabad,376,282,6.241,0.035,91.715,0.934,35224.007,63920.0,28695.993
2025-07-03,Mumbai,225,186,7.821,0.023,108.978,1.349,24084.277,38250.0,14165.723
2025-07-03,Delhi,287,220,7.254,0.035,121.949,1.635,28436.778,48790.0,20353.222
2025-07-03,Bangalore,341,276,3.995,0.034,121.852,2.66,35668.314,57970.0,22301.686
2025-07-03,Chennai,293,215,2.588,0.025,106.276,1.518,27621.983,49810.0,22188.017
2025-07-03,Hyderabad,250,184,5.203,0.033,119.852,1.926,24241.767,42500.0,18258.233
2025-07-04,Mumbai,360,299,5.753,0.03,123.95,0.69,37464.327,61200.0,23735.673
2025-07-04,Delhi,294,220,2.937,0.02,112.471,1.676,28362.85,49980.0,21617.15
2025-07-04,Bangalore,262,200,5.872,0.018,109.835,2.063,26129.775,44540.0,18410.225
2025-07-04,Chennai,377,282,4.901,0.015,111.351,1.457,35681.986,64090.0,28408.014
2025-07-04,Hyderabad,301,246,6.416,0.029,83.627,2.872,31792.269,51170.0,19377.731
2025-07-05,Mumbai,351,261,6.634,0.035,104.505,1.416,33072.94,59670.0,26597.06
2025-07-05,Delhi,357,294,4.63,0.023,95.168,1.842,37152.633,60690.0,23537.367
2025-07-05,Bangalore,350,274,3.224,0.011,114.614,2.817,35434.737,59500.0,24065.263
2025-07-05,Chennai,378,312,7.815,0.013,98.316,2.656,39751.058,64260.0,24508.942
2025-07-05,Hyderabad,341,273,6.309,0.021,128.575,2.519,35305.023,57970.0,22664.977
2025-07-06,Mumbai,386,310,2.963,0.017,118.523,1.561,39165.877,65620.0,26454.123
2025-07-06,Delhi,210,169,5.393,0.042,90.817,1.558,21967.05,35700.0,13732.95
2025-07-06,Bangalore,276,219,3.147,0.02,109.44,2.894,28821.34,46920.0,18098.66
2025-07-06,Chennai,318,252,4.989,0.036,92.944,2.838,32588.366,54060.0,21471.634
2025-07-06,Hyderabad,271,217,6.444,0.038,122.091,2.61,28566.087,46070.0,17503.913
2025-07-07,Mumbai,282,205,4.019,0.029,107.812,1.17,26263.084,47940.0,21676.916
2025-07-07,Delhi,215,166,2.541,0.042,117.577,2.829,22510.496,36550.0,14039.504
2025-07-07,Bangalore,246,200,7.416,0.024,86.031,2.713,26216.853,41820.0,15603.147
2025-07-07,Chennai,265,194,3.118,0.038,101.407,1.677,25132.443,45050.0,19917.557
2025-07-07,Hyderabad,333,244,4.044,0.015,96.191,1.995,31239.646,56610.0,25370.354
2025-07-08,Mumbai,296,241,5.063,0.019,117.734,2.153,31173.656,50320.0,19146.344
2025-07-08,Delhi,313,226,7.955,0.011,83.528,1.105,28507.898,53210.0,24702.102
2025-07-08,Bangalore,388,288,2.992,0.022,104.227,0.734,35969.102,65960.0,29990.898
2025-07-08,Chennai,360,291,5.354,0.039,105.506,1.359,36654.321,61200.0,24545.679
2025-07-08,Hyderabad,385,312,4.715,0.04,110.192,0.707,38895.589,65450.0,26554.411
2025-07-09,Mumbai,334,243,7.831,0.039,103.41,2.551,31469.514,56780.0,25310.486
2025-07-09,Delhi,264,202,2.782,0.041,109.48,1.253,25961.316,44880.0,18918.684
2025-07-09,Bangalore,252,190,8.159,0.019,89.931,2.47,24934.086,42840.0,17905.914
2025-07-09,Chennai,219,163,2.379,0.031,121.449,2.903,22225.844,37230.0,15004.156
2025-07-09,Hyderabad,384,301,2.616,0.013,95.964,1.278,37718.658,65280.0,27561.342
2025-07-10,Mumbai,287,222,2.692,0.017,95.376,1.648,28417.565,48790.0,20372.435
2025-07-10,Delhi,396,309,7.077,0.038,105.661,2.387,39330.262,67320.0,27989.738
2025-07-10,Bangalore,395,328,5.022,0.033,88.49,2.54,41515.12,67150.0,25634.88
2025-07-10,Chennai,292,226,3.407,0.033,117.327,1.301,28943.831,49640.0,20696.169
2025-07-10,Hyderabad,365,301,5.646,0.03,86.34,2.51,38238.266,62050.0,23811.734
2025-07-11,Mumbai,226,178,3.53,0.028,97.73,1.709,23191.819,38420.0,15228.181
2025-07-11,Delhi,270,215,4.833,0.023,98.377,0.798,27182.672,45900.0,18717.328
2025-07-11,Bangalore,281,222,3.825,0.034,88.347,2.712,28879.304,47770.0,18890.696
2025-07-11,Chennai,221,180,6.461,0.029,95.373,2.558,23832.81,37570.0,13737.19
2025-07-11,Hyderabad,382,292,4.765,0.009,104.45,1.221,36694.799,64940.0,28245.201
2025-07-12,Mumbai,252,201,3.991,0.036,120.513,1.197,25923.483,42840.0,16916.517
2025-07-12,Delhi,318,249,3.098,0.038,115.414,2.547,32307.647,54060.0,21752.353
2025-07-12,Bangalore,281,233,5.471,0.01,115.603,2.916,30573.905,47770.0,17196.095
2025-07-12,Chennai,326,253,7.61,0.009,99.805,1.951,32333.575,55420.0,23086.425
2025-07-12,Hyderabad,220,162,5.278,0.024,124.3,1.764,21565.021,37400.0,15834.979
2025-07-13,Mumbai,229,171,7.589,0.021,126.328,0.846,22206.374,38930.0,16723.626
2025-07-13,Delhi,251,200,4.187,0.028,119.662,2.825,26609.237,42670.0,16060.763
2025-07-13,Bangalore,293,220,6.252,0.015,90.829,2.575,28595.9,49810.0,21214.1
2025-07-13,Chennai,216,173,7.92,0.042,115.338,1.503,22664.779,36720.0,14055.221
2025-07-13,Hyderabad,229,177,6.828,0.039,95.805,0.74,22568.293,38930.0,16361.707
2025-07-14,Mumbai,238,192,4.211,0.026,112.322,2.0,25163.09,40460.0,15296.91
2025-07-14,Delhi,209,160,3.693,0.041,108.641,2.76,21666.389,35530.0,13863.611
2025-07-14,Bangalore,255,192,5.261,0.021,105.925,2.132,25165.072,43350.0,18184.928
2025-07-14,Chennai,342,283,5.312,0.04,82.882,2.211,35894.357,58140.0,22245.643
2025-07-14,Hyderabad,371,308,5.804,0.025,111.953,1.067,38612.909,63070.0,24457.091
2025-07-15,Mumbai,379,297,7.278,0.022,118.507,2.469,38059.587,64430.0,26370.413
2025-07-15,Delhi,326,267,6.784,0.039,99.867,1.445,33761.303,55420.0,21658.697
2025-07-15,Bangalore,252,191,5.829,0.019,88.484,1.416,24512.732,42840.0,18327.268
2025-07-15,Chennai,230,188,2.47,0.018,119.831,0.806,24161.317,39100.0,14938.683
2025-07-15,Hyderabad,382,313,4.003,0.042,88.302,1.047,38966.473,64940.0,25973.527
2025-07-16,Mumbai,228,179,8.057,0.022,99.099,1.552,23247.063,38760.0,15512.937
2025-07-16,Delhi,390,287,3.136,0.019,93.728,0.607,35680.93,66300.0,30619.07
2025-07-16,Bangalore,344,259,2.945,0.041,118.087,2.77,33645.76,58480.0,24834.24
2025-07-16,Chennai,311,257,5.892,0.021,122.305,1.867,32996.311,52870.0,19873.689
2025-07-16,Hyderabad,397,326,2.48,0.027,99.881,2.082,41159.633,67490.0,26330.367
2025-07-17,Mumbai,206,161,4.376,0.022,105.072,1.374,21057.489,35020.0,13962.511
2025-07-17,Delhi,267,194,6.419,0.019,121.428,2.773,25880.549,45390.0,19509.451
2025-07-17,Bangalore,310,251,6.877,0.039,91.881,2.519,32298.156,52700.0,20401.844
2025-07-17,Chennai,387,311,5.135,0.021,109.65,0.981,38907.236,65790.0,26882.764
2025-07-17,Hyderabad,300,228,3.133,0.015,95.847,1.204,28920.377,51000.0,22079.623
2025-07-18,Mumbai,371,300,3.54,0.026,92.49,0.961,37405.467,63070.0,25664.533
2025-07-18,Delhi,224,172,5.041,0.028,89.762,1.635,22355.213,38080.0,15724.787
2025-07-18,Bangalore,279,215,6.591,0.011,100.814,2.239,27927.848,47430.0,19502.152
2025-07-18,Chennai,226,176,2.458,0.02,127.246,2.373,23579.007,38420.0,14840.993
2025-07-18,Hyderabad,264,216,7.768,0.01,86.625,0.593,27082.923,44880.0,17797.077
2025-07-19,Mumbai,252,189,7.962,0.036,90.741,0.646,23910.269,42840.0,18929.731
2025-07-19,Delhi,209,154,5.789,0.035,112.755,2.511,20863.113,35530.0,14666.887
2025-07-19,Bangalore,243,196,2.962,0.023,106.39,1.288,25227.836,41310.0,16082.164
2025-07-19,Chennai,208,154,5.867,0.02,113.883,0.85,20043.86,35360.0,15316.14
2025-07-19,Hyderabad,211,156,5.05,0.009,97.332,2.131,20758.833,35870.0,15111.167
2025-07-20,Mumbai,225,175,6.755,0.016,89.785,2.153,22974.298,38250.0,15275.702
2025-07-20,Delhi,329,256,7.865,0.023,120.674,2.024,32938.912,55930.0,22991.088
2025-07-20,Bangalore,242,190,3.524,0.023,96.911,1.563,24550.548,41140.0,16589.452
2025-07-20,Chennai,218,172,2.381,0.028,85.764,1.517,22255.954,37060.0,14804.046
2025-07-20,Hyderabad,205,157,6.485,0.015,116.421,0.896,20451.993,34850.0,14398.007
2025-07-21,Mumbai,387,291,3.754,0.019,106.675,0.718,36345.846,65790.0,29444.154
2025-07-21,Delhi,336,265,5.776,0.034,96.033,1.45,33485.412,57120.0,23634.588
2025-07-21,Bangalore,386,308,7.08,0.01,117.46,2.195,39232.17,65620.0,26387.83
2025-07-21,Chennai,268,198,5.45,0.026,112.863,1.035,25406.0,45560.0,20154.0
2025-07-21,Hyderabad,381,296,3.097,0.042,118.689,1.393,37403.278,64770.0,27366.722
2025-07-22,Mumbai,381,298,2.981,0.035,126.725,1.538,37796.345,64770.0,26973.655
2025-07-22,Delhi,359,275,2.95,0.039,129.101,2.514,35547.958,61030.0,25482.042
2025-07-22,Bangalore,304,224,6.193,0.014,118.788,1.246,28690.97,51680.0,22989.03
2025-07-22,Chennai,245,179,5.601,0.025,122.526,2.572,23991.45,41650.0,17658.55
2025-07-22,Hyderabad,317,236,7.357,0.018,98.003,2.766,30683.155,53890.0,23206.845
2025-07-23,Mumbai,390,304,2.749,0.009,108.213,1.908,38516.089,66300.0,27783.911
2025-07-23,Delhi,248,182,7.367,0.012,124.501,1.251,23710.624,42160.0,18449.376
2025-07-23,Bangalore,343,254,5.437,0.037,109.348,2.744,32945.567,58310.0,25364.433
2025-07-23,Chennai,309,231,6.31,0.011,94.738,1.811,29573.089,52530.0,22956.911
2025-07-23,Hyderabad,348,266,4.981,0.01,115.447,1.387,33767.741,59160.0,25392.259
2025-07-24,Mumbai,329,256,3.327,0.041,119.182,1.563,32693.137,55930.0,23236.863
2025-07-24,Delhi,357,296,7.506,0.02,90.351,2.631,37738.977,60690.0,22951.023
2025-07-24,Bangalore,283,208,8.189,0.024,102.031,2.1,27030.31,48110.0,21079.69
2025-07-24,Chennai,264,202,6.22,0.033,91.465,0.806,25557.703,44880.0,19322.297
2025-07-24,Hyderabad,308,233,3.451,0.042,124.534,2.511,30460.768,52360.0,21899.232
2025-07-25,Mumbai,212,161,7.464,0.033,109.612,2.492,21662.313,36040.0,14377.687
2025-07-25,Delhi,254,207,7.717,0.012,105.187,2.347,27065.524,43180.0,16114.476
2025-07-25,Bangalore,342,256,4.459,0.021,93.607,2.343,32827.593,58140.0,25312.407
2025-07-25,Chennai,314,241,7.475,0.011,125.141,2.064,31203.311,53380.0,22176.689
2025-07-25,Hyderabad,207,156,3.696,0.033,123.265,2.277,21091.133,35190.0,14098.867
2025-07-26,Mumbai,241,196,2.91,0.034,94.639,2.663,25798.023,40970.0,15171.977
2025-07-26,Delhi,308,253,4.053,0.021,82.492,0.66,31514.712,52360.0,20845.288
2025-07-26,Bangalore,264,198,7.546,0.022,109.296,1.006,25356.064,44880.0,19523.936
2025-07-26,Chennai,399,302,3.024,0.009,89.073,1.402,37831.843,67830.0,29998.157
2025-07-26,Hyderabad,213,176,3.406,0.032,91.83,1.495,22785.738,36210.0,13424.262
2025-07-27,Mumbai,214,155,7.349,0.03,108.963,1.752,20565.53,36380.0,15814.47
2025-07-27,Delhi,325,249,8.039,0.013,107.649,1.389,31650.925,55250.0,23599.075
2025-07-27,Bangalore,259,214,7.26,0.031,86.159,0.636,26859.513,44030.0,17170.487
