Date,Region,Ad_Spend,Leads,Conversion_Rate,Discount_Percent,Revenue
12-11-2024,Mumbai,178797.01,155,0.1492,8.07,4434.59
12-11-2024,Delhi,124853.98,155,0.1685,22.63,11373.26
12-11-2024,Bangalore,130246.63,152,0.1723,20.92,11070.07
12-11-2024,Pune,127369.85,145,0.1614,23.96,8273.28
13-11-2024,Mumbai,168254.05,164,0.1232,18.72,1511.94
13-11-2024,Delhi,123127.99,158,0.1384,7.21,8827.53
13-11-2024,Bangalore,117712.71,153,0.1467,7.6,9917.5
13-11-2024,Pune,168265.26,146,0.1651,21.43,5136.76
14-11-2024,Mumbai,194574.97,161,0.1715,8.5,7305.47
14-11-2024,Delhi,170504.09,147,0.1607,10.79,5487.71
14-11-2024,Bangalore,187304.31,161,0.1384,22.33,1323.2
14-11-2024,Pune,195947.22,155,0.1709,13.28,5573.44
15-11-2024,Mumbai,116827.86,150,0.1606,18.08,10598.53
15-11-2024,Delhi,140179.31,144,0.1507,17.48,5929.9
15-11-2024,Bangalore,146089.83,144,0.1789,23.72,8777.22
15-11-2024,Pune,193386.59,142,0.1703,18.75,2973.45
16-11-2024,Mumbai,169702.42,156,0.1383,8.65,3732.89
16-11-2024,Delhi,161200.85,161,0.1732,6.9,11072.68
16-11-2024,Bangalore,196141.66,154,0.1717,10.43,5792.46
16-11-2024,Pune,169518.75,154,0.1718,8.51,8655.38
17-11-2024,Mumbai,197759,159,0.1527,24.54,2042.34
17-11-2024,Delhi,136913.62,151,0.1517,9.26,8282.33
17-11-2024,Bangalore,116745.97,146,0.1728,15.6,11992.97
17-11-2024,Pune,150775.78,145,0.1238,13.54,1517.82
18-11-2024,Mumbai,147400.63,144,0.1598,17.31,6538.32
18-11-2024,Delhi,141514.57,160,0.1446,21.53,6837.87
18-11-2024,Bangalore,189505.66,157,0.1589,13.96,4604.59
18-11-2024,Pune,145802.86,162,0.1651,15.74,10595.8
19-11-2024,Mumbai,132085.45,145,0.1387,22.07,4695.39
19-11-2024,Delhi,125960.33,155,0.1426,16.84,7820.18
19-11-2024,Bangalore,147870.49,149,0.1332,6,4456.06
19-11-2024,Pune,191500.15,161,0.1645,9.19,6421.68
20-11-2024,Mumbai,112036.36,153,0.1726,19.73,13226.52
20-11-2024,Delhi,123184.13,140,0.1271,15.74,3908.82
20-11-2024,Bangalore,134883.19,150,0.1646,19.51,9257.04
20-11-2024,Pune,123449.95,162,0.1221,24.89,4951.71
21-11-2024,Mumbai,123272.83,162,0.165,11.22,13283.69
21-11-2024,Delhi,162466.4,163,0.1681,12.48,9912.49
21-11-2024,Bangalore,144418.34,146,0.1689,22.67,7951.04
21-11-2024,Pune,177318.35,161,0.1206,20.78,-394.39
22-11-2024,Mumbai,146073.36,142,0.1685,12.09,8108.03
22-11-2024,Delhi,156242.94,145,0.1349,16.23,2315.62
22-11-2024,Bangalore,199213.56,159,0.1718,11.07,6283.48
22-11-2024,Pune,153466.09,148,0.1204,13.67,1108.78
23-11-2024,Mumbai,123475.44,158,0.1211,23.18,4467.85
23-11-2024,Delhi,106864.87,147,0.1385,10.58,8610.26
23-11-2024,Bangalore,123356.74,154,0.1311,14.13,6439.5
23-11-2024,Pune,106142.51,142,0.1418,14.33,8087.4
24-11-2024,Mumbai,197749.63,158,0.1398,8.03,1511.99
24-11-2024,Delhi,195340.29,155,0.1625,24.88,3170.54
24-11-2024,Bangalore,131462.89,162,0.1299,20.88,5802.57
24-11-2024,Pune,112249.79,163,0.137,12.2,9888.77
25-11-2024,Mumbai,102075.8,157,0.1314,21.6,8263.06
25-11-2024,Delhi,154463.09,144,0.1303,15.05,1813.3
25-11-2024,Bangalore,173788.04,155,0.1301,22.22,568.64
25-11-2024,Pune,101322.88,155,0.1269,21.89,7353.21
26-11-2024,Mumbai,150246.56,156,0.1692,22.88,9079.47
26-11-2024,Delhi,119921.97,146,0.1502,22.69,7671.3
26-11-2024,Bangalore,195251.68,153,0.1527,9.04,2930.08
26-11-2024,Pune,169124.67,149,0.1317,14.5,1254.66
27-11-2024,Mumbai,182982.13,161,0.1644,18.27,6338.54
27-11-2024,Delhi,115577.33,160,0.1441,21.07,9389.7
27-11-2024,Bangalore,122050.88,140,0.1224,11.21,3808.75
27-11-2024,Pune,195564.95,151,0.1782,19.96,5352.28
28-11-2024,Mumbai,169959.65,162,0.1435,24.01,3855.61
28-11-2024,Delhi,114119.91,162,0.1697,15.65,14521.88
28-11-2024,Bangalore,162024.14,155,0.1665,12.51,8356.34
28-11-2024,Pune,162766.89,162,0.158,14.56,7863.09
29-11-2024,Mumbai,153110.95,146,0.1732,17.88,8194.81
29-11-2024,Delhi,180826.82,146,0.1692,16.68,4955.82
29-11-2024,Bangalore,167140.61,145,0.1414,8.82,2900.61
29-11-2024,Pune,159646.71,143,0.1531,10.59,4871.45
30-11-2024,Mumbai,142599.75,158,0.1342,11.7,5781.56
30-11-2024,Delhi,164279.51,163,0.1552,16,7268.58
30-11-2024,Bangalore,175931.09,156,0.1316,14.95,1439.38
30-11-2024,Pune,147251.54,143,0.151,13.85,5488.32
01-12-2024,Mumbai,119934.55,161,0.1243,16.94,6330.75
01-12-2024,Delhi,185365.45,164,0.1566,10.58,6086.48
01-12-2024,Bangalore,138680.72,152,0.1527,9.93,8353.39
01-12-2024,Pune,154397.31,163,0.1746,6.11,12416.66
02-12-2024,Mumbai,148386.02,163,0.1385,23.6,5370.99
02-12-2024,Delhi,116169.46,155,0.1549,19.58,10433.68
02-12-2024,Bangalore,124021.94,157,0.1731,16.53,13117.01
02-12-2024,Pune,153455.92,157,0.1637,11.73,9187.58
03-12-2024,Mumbai,159937.3,156,0.1423,20.44,4165.3
03-12-2024,Delhi,133882.35,157,0.1501,17.08,8472.74
03-12-2024,Bangalore,157896.53,151,0.123,10.88,1691.36
03-12-2024,Pune,146503.63,144,0.1724,7.66,9403.62
04-12-2024,Mumbai,148738.44,153,0.1777,14.45,10867.97
04-12-2024,Delhi,148904.84,141,0.175,16.52,8137.44
04-12-2024,Bangalore,129923.2,151,0.1687,12.5,11233.14
04-12-2024,Pune,143369.43,162,0.17,24.73,10726.25
05-12-2024,Mumbai,179128.43,161,0.1574,20.09,5418.28
05-12-2024,Delhi,180509.73,161,0.1437,6.97,4387.84
05-12-2024,Bangalore,140187.63,155,0.1432,17.09,6476.17
05-12-2024,Pune,146420.39,145,0.1581,9.54,7326.04
06-12-2024,Mumbai,174936.94,150,0.1268,17.33,-211.33
06-12-2024,Delhi,148468.95,164,0.149,10.1,8571.44
06-12-2024,Bangalore,196727.12,150,0.1568,21.31,1715.01
06-12-2024,Pune,129966.87,151,0.1521,17.75,8201.41
07-12-2024,Mumbai,168067.24,151,0.1274,9.91,1440.37
07-12-2024,Delhi,100094.34,141,0.1213,12.8,5817.29
07-12-2024,Bangalore,133366.09,156,0.1703,16.46,11591.11
07-12-2024,Pune,115314.45,153,0.156,19.89,10349.49
08-12-2024,Mumbai,176974.66,143,0.1451,11.88,1863.59
08-12-2024,Delhi,193672.46,153,0.1241,23.05,-2684.01
08-12-2024,Bangalore,111938.1,151,0.1705,17.67,12788.83
08-12-2024,Pune,132582.46,147,0.1484,22.24,6333.82
09-12-2024,Mumbai,134000.44,160,0.1253,20.76,4570.13
09-12-2024,Delhi,184754.76,150,0.1364,21.73,-180.98
09-12-2024,Bangalore,173986.78,160,0.1521,18.07,5133.55
09-12-2024,Pune,119648.7,156,0.1511,20.21,9583.1
10-12-2024,Mumbai,183653.09,145,0.1715,18.67,4631.56
10-12-2024,Delhi,143539.63,153,0.1359,19.23,4516.72
10-12-2024,Bangalore,119287.06,162,0.1355,7,9327.47
10-12-2024,Pune,172608.49,156,0.1675,21.42,6729.27
11-12-2024,Mumbai,148227.4,146,0.156,9.16,7042.48
11-12-2024,Delhi,137973.74,161,0.1739,17.07,12493.63
11-12-2024,Bangalore,112410.74,151,0.1657,17.24,12060.31
11-12-2024,Pune,119202.34,158,0.1492,6.47,11011.48
12-12-2024,Mumbai,124881.9,141,0.1517,12.35,7668.8
12-12-2024,Delhi,151931.27,149,0.1688,10.89,8867.2
12-12-2024,Bangalore,177441.95,149,0.1462,18.51,2185.06
12-12-2024,Pune,143771.68,160,0.1683,8.6,11691.95
13-12-2024,Mumbai,106971.94,159,0.1754,15.55,15630.33
13-12-2024,Delhi,132788.4,145,0.1702,22.39,9159.25
13-12-2024,Bangalore,131599.71,149,0.1752,6.23,12326.81
13-12-2024,Pune,155281.49,157,0.1238,12.17,2689.56
14-12-2024,Mumbai,167275.6,160,0.1511,17.67,5678.39
14-12-2024,Delhi,123660.98,163,0.1485,20.88,9755.48
14-12-2024,Bangalore,175015.32,159,0.1702,10.56,8512.3
14-12-2024,Pune,119495.83,153,0.1697,13.18,12693.05
15-12-2024,Mumbai,198118.16,164,0.1272,6.69,371.94
15-12-2024,Delhi,105274.4,162,0.1271,6.86,9373.47
15-12-2024,Bangalore,143789.99,160,0.1351,7.91,6438.48
15-12-2024,Pune,139326.15,159,0.1469,16.97,7734.13
16-12-2024,Mumbai,157090.71,153,0.141,17.73,4093.04
16-12-2024,Delhi,188480.79,160,0.126,20.57,-749.46
16-12-2024,Bangalore,196627.43,143,0.151,11.41,789.18
16-12-2024,Pune,151720.94,149,0.1578,14.66,6881.26
17-12-2024,Mumbai,148201.73,162,0.1359,9.23,6275.11
17-12-2024,Delhi,109564.07,141,0.1234,15.23,4916.55
17-12-2024,Bangalore,191280.08,144,0.1299,7.21,-1147.24
17-12-2024,Pune,131738.89,142,0.1711,16.63,9463.05
18-12-2024,Mumbai,151474.22,151,0.1744,20.13,9170.53
18-12-2024,Delhi,153282.7,144,0.1562,7.51,6412.03
18-12-2024,Bangalore,168311.43,163,0.1408,6.67,5444.45
18-12-2024,Pune,174617.96,148,0.1444,22.72,1635.49
19-12-2024,Mumbai,164868.3,149,0.1632,11.16,6707.18
19-12-2024,Delhi,131621.51,154,0.1321,23.27,4855.66
19-12-2024,Bangalore,176040.01,142,0.1381,9.5,1050.55
19-12-2024,Pune,175645.11,140,0.1325,19.22,-930.61
20-12-2024,Mumbai,194420.88,162,0.1396,14.9,1678.03
20-12-2024,Delhi,114795.83,146,0.1325,8.48,7024.44
20-12-2024,Bangalore,120353.49,143,0.1703,21.36,10183.63
20-12-2024,Pune,131790.47,151,0.1467,21.52,6828.49
21-12-2024,Mumbai,188523.89,148,0.1523,23.35,1353.14
21-12-2024,Delhi,138797.28,163,0.1272,24.56,4404.94
21-12-2024,Bangalore,118693.14,146,0.1765,18.86,12011.2
21-12-2024,Pune,136340.39,149,0.1457,17.94,6283.89
22-12-2024,Mumbai,121515.56,148,0.1659,23.66,10038.59
22-12-2024,Delhi,120480.24,164,0.1341,11.9,8760.58
22-12-2024,Bangalore,139912.61,161,0.137,11.79,6881.72
22-12-2024,Pune,198294.69,157,0.1228,12.44,-1790.54
23-12-2024,Mumbai,140514.86,141,0.1681,14.26,8226.47
23-12-2024,Delhi,186953.37,157,0.1645,16.31,5492.76
23-12-2024,Bangalore,165358.68,141,0.1654,13.48,5433.38
23-12-2024,Pune,160821.14,152,0.1346,11.54,3215.67
24-12-2024,Mumbai,192430.96,159,0.138,15.01,1197.04
24-12-2024,Delhi,116802.01,156,0.144,7.09,10074.6
24-12-2024,Bangalore,158330.72,149,0.1604,6.32,7441.17
24-12-2024,Pune,133894.48,162,0.1452,19.32,8194.4
25-12-2024,Mumbai,141073.15,146,0.1354,23.75,3284.3
25-12-2024,Delhi,113105.86,154,0.1421,24.6,8111.88
25-12-2024,Bangalore,142073.66,141,0.1714,14.87,8474.39
25-12-2024,Pune,135971.99,164,0.1679,22.42,11690.9
26-12-2024,Mumbai,145688.81,151,0.1485,20.38,5820.66
26-12-2024,Delhi,168912.11,157,0.1718,15.13,8564.8
26-12-2024,Bangalore,106875.39,162,0.1218,19.81,7067.04
26-12-2024,Pune,187401.37,162,0.1295,7.18,1521.79
27-12-2024,Mumbai,182270.29,155,0.1508,11.53,3987.63
27-12-2024,Delhi,146940.68,152,0.159,17.69,7712.91
27-12-2024,Bangalore,117567.21,143,0.1379,20.82,5876.82
27-12-2024,Pune,147162.64,146,0.1206,7.43,2144.26
28-12-2024,Mumbai,137585.25,141,0.1406,24.77,3586.05
28-12-2024,Delhi,148523.05,152,0.1231,14.55,2410.88
28-12-2024,Bangalore,125474.87,158,0.1513,8.37,10519.99
28-12-2024,Pune,196141.45,153,0.1311,6.75,-237.05
29-12-2024,Mumbai,102184.67,144,0.1212,9.59,6270.86
29-12-2024,Delhi,141440.84,147,0.1457,6.52,6622.48
29-12-2024,Bangalore,178350.15,140,0.1267,17.58,-1852.83
29-12-2024,Pune,156843.2,150,0.1521,15.06,5629.29
30-12-2024,Mumbai,138920.86,145,0.1745,20.92,9323.18
30-12-2024,Delhi,148740.63,155,0.1777,15.67,11106.06
30-12-2024,Bangalore,145282.48,161,0.1734,10.99,12294.24
30-12-2024,Pune,147224.85,154,0.137,11.3,5238.16
31-12-2024,Mumbai,140496.86,140,0.1553,21.59,5527.26
31-12-2024,Delhi,139226.7,147,0.1293,14.35,3645.03
31-12-2024,Bangalore,151046.01,162,0.1245,8.19,4238.74
31-12-2024,Pune,186968.13,163,0.178,23.95,7921.18
01-01-2025,Mumbai,133487.83,152,0.1408,21.09,5948.66
01-01-2025,Delhi,162521.61,158,0.1769,7.74,10924.86
01-01-2025,Bangalore,116144.77,149,0.1765,20.98,12592.74
01-01-2025,Pune,102404.12,141,0.147,19.17,8569.58
02-01-2025,Mumbai,173316.04,146,0.172,24.16,5368.77
02-01-2025,Delhi,123671.53,146,0.1443,9.21,7784.89
02-01-2025,Bangalore,197745.66,144,0.1235,22.06,-4201.21
02-01-2025,Pune,105905.01,143,0.1526,19.2,9314.75
03-01-2025,Mumbai,151516.7,164,0.1601,8.53,10248.16
03-01-2025,Delhi,185184.59,150,0.1302,13.31,-314.88
03-01-2025,Bangalore,134695.9,148,0.1669,15.2,9712.69
03-01-2025,Pune,179401.45,161,0.1678,12.42,7833.28
04-01-2025,Mumbai,170549,160,0.1335,15.59,2740.62
04-01-2025,Delhi,126084.92,146,0.1507,14.46,7942.21
04-01-2025,Bangalore,196696.85,157,0.1593,22.58,3076.47
04-01-2025,Pune,124414.76,147,0.155,19.64,8377.29
05-01-2025,Mumbai,137204.36,157,0.1279,10.99,5258.75
05-01-2025,Delhi,158121.55,148,0.1346,24.37,1677.73
05-01-2025,Bangalore,195813.81,144,0.1508,19.11,227.96
05-01-2025,Pune,183744.96,164,0.1733,9.05,9148.18
06-01-2025,Mumbai,117302.39,162,0.1272,10.38,7833.99
06-01-2025,Delhi,110641.18,154,0.1432,12.72,9713.58
06-01-2025,Bangalore,131563.32,151,0.1769,19.51,11606.06
06-01-2025,Pune,100679.65,151,0.1508,20.81,10628.82
07-01-2025,Mumbai,152249.68,151,0.179,10.59,10745.06
07-01-2025,Delhi,168128.21,158,0.1564,7.68,7136.32
07-01-2025,Bangalore,167687.23,145,0.1495,24.74,2438.15
07-01-2025,Pune,127826.77,141,0.1705,6.58,10599.77
08-01-2025,Mumbai,184381.29,157,0.1386,23.82,937.08
08-01-2025,Delhi,167714.5,158,0.1244,9.78,1899.14
08-01-2025,Bangalore,134782.23,146,0.1352,22.68,3999.07
08-01-2025,Pune,108956.6,163,0.1343,10.06,9993.6
09-01-2025,Mumbai,141114.43,149,0.1204,15.67,2267.28
09-01-2025,Delhi,113931.95,145,0.1786,24.14,12088.11
09-01-2025,Bangalore,180013.76,164,0.1382,19.62,2701.38
09-01-2025,Pune,135866.14,163,0.1504,20.78,8843.66
10-01-2025,Mumbai,185832.29,153,0.1208,18.25,-1932.12
10-01-2025,Delhi,118286.45,156,0.1237,19.33,5528.46
10-01-2025,Bangalore,100982.76,159,0.1336,9.34,10201.79
10-01-2025,Pune,186623.29,161,0.1382,21.42,1453.13
11-01-2025,Mumbai,129391.68,151,0.1636,19.17,9851.07
11-01-2025,Delhi,198736.85,148,0.1263,16.81,-2867.54
11-01-2025,Bangalore,153147.92,149,0.1294,20.28,1934.67
11-01-2025,Pune,156826.86,152,0.1201,10.95,1480.91
12-01-2025,Mumbai,151827.97,146,0.1304,16.39,2223.74
12-01-2025,Delhi,171445.97,142,0.1231,10.42,-711.1
12-01-2025,Bangalore,149200.17,141,0.1758,8.37,9028.05
12-01-2025,Pune,165247.6,141,0.1355,14.82,1097.26
13-01-2025,Mumbai,113328.43,156,0.1473,9.11,10735.91
13-01-2025,Delhi,130412.38,153,0.1666,21.35,10306.2
13-01-2025,Bangalore,176776.46,164,0.1463,6.74,5645.02
13-01-2025,Pune,149954.83,156,0.1588,14.71,8304
14-01-2025,Mumbai,152870.73,146,0.1694,7.62,8686.94
14-01-2025,Delhi,186618.37,158,0.1376,16.36,1436.22
14-01-2025,Bangalore,113341.63,155,0.1799,10.19,15538.37
14-01-2025,Pune,110321.66,145,0.1287,22.67,5367.28
15-01-2025,Mumbai,152818.93,148,0.136,23.3,2520.08
15-01-2025,Delhi,143567.21,146,0.1697,17.9,8628.68
15-01-2025,Bangalore,107527.87,152,0.123,10.89,6847.7
15-01-2025,Pune,113566.15,160,0.128,13.35,7790.59
16-01-2025,Mumbai,182114.24,160,0.1701,19.5,7054.66
16-01-2025,Delhi,111250.31,148,0.1759,22.31,12683.63
16-01-2025,Bangalore,117060.11,146,0.1799,11.01,13452.85
16-01-2025,Pune,127913.05,159,0.1593,24.97,10033.38
17-01-2025,Mumbai,107496,140,0.1702,24.51,10624.54
17-01-2025,Delhi,197560.19,143,0.1693,18.28,2627.37
17-01-2025,Bangalore,164734.21,142,0.1524,10.85,4075.81
17-01-2025,Pune,176787.64,150,0.1463,6.76,3597.51
18-01-2025,Mumbai,136229.35,157,0.1239,17.26,4096.07
18-01-2025,Delhi,182503.53,148,0.1456,14.91,1809.32
18-01-2025,Bangalore,192855.55,149,0.1365,13.56,-301.66
18-01-2025,Pune,193147.9,154,0.1784,12.84,6867.63
19-01-2025,Mumbai,147786.74,153,0.169,20.24,9056.24
19-01-2025,Delhi,169953.43,151,0.1234,12.52,390.13
19-01-2025,Bangalore,166693.6,155,0.1224,17.36,565.16
19-01-2025,Pune,186969.59,152,0.1469,14.73,2165.59
20-01-2025,Mumbai,107696.92,161,0.1642,15.52,14116.08
20-01-2025,Delhi,157276.05,145,0.1703,22.67,6703.77
20-01-2025,Bangalore,124318,160,0.1603,12.34,11981.72
20-01-2025,Pune,125425.92,161,0.1692,20.44,12659.44
21-01-2025,Mumbai,104876.63,153,0.1463,12.51,10643.03
21-01-2025,Delhi,154647.64,154,0.161,20.31,7302.51
21-01-2025,Bangalore,172745.24,143,0.1313,9.5,550.44
21-01-2025,Pune,105700.24,162,0.1438,8.37,11887.58
22-01-2025,Mumbai,152544.51,155,0.1544,21.57,6515.27
22-01-2025,Delhi,132673.89,148,0.137,24.9,4524.98
22-01-2025,Bangalore,196655.89,158,0.1356,21.93,-429.93
22-01-2025,Pune,171562.07,144,0.1736,19.1,5930.4
23-01-2025,Mumbai,128379.79,153,0.1383,20.43,6286.83
23-01-2025,Delhi,161974.79,162,0.1577,9.5,8400.26
23-01-2025,Bangalore,110565.03,142,0.1561,12.12,9902.3
23-01-2025,Pune,177689.37,157,0.1701,7.07,8224.85
24-01-2025,Mumbai,174752.06,146,0.177,11.7,7199.6
24-01-2025,Delhi,101916.79,140,0.122,24.12,4473.14
24-01-2025,Bangalore,120991.8,142,0.1627,9.34,10074.74
24-01-2025,Pune,123538.33,151,0.1229,15.19,4682.97
25-01-2025,Mumbai,101464.71,149,0.1655,15.51,12967.6
25-01-2025,Delhi,191178.51,155,0.1652,10.81,5410.33
25-01-2025,Bangalore,189507.66,154,0.161,17.28,4116.12
25-01-2025,Pune,175482.75,158,0.1747,23.63,7690.78
26-01-2025,Mumbai,116542.02,150,0.1375,11.6,7815.89
26-01-2025,Delhi,135454.82,162,0.17,14.7,12521.78
26-01-2025,Bangalore,125896.16,156,0.1737,7.97,13718.62
26-01-2025,Pune,165656.27,148,0.1568,10.24,5620.02
27-01-2025,Mumbai,154566.87,160,0.1767,18.86,10936.22
27-01-2025,Delhi,130158.69,163,0.1243,21.55,5084.09
27-01-2025,Bangalore,133568.24,162,0.1263,14.04,5696.88
27-01-2025,Pune,179557.84,158,0.1278,18.23,417.14
28-01-2025,Mumbai,119718.3,160,0.1527,7.65,11695.11
28-01-2025,Delhi,123684.95,157,0.1412,18.46,7960.73
28-01-2025,Bangalore,153727.57,160,0.1331,7.04,5219.04
28-01-2025,Pune,101767,161,0.1303,14.19,9387.86
29-01-2025,Mumbai,151052.03,158,0.1699,24.84,9261.78
29-01-2025,Delhi,116361.62,159,0.1204,14.87,6021.76
29-01-2025,Bangalore,168565.17,146,0.1279,22.85,-467.27
29-01-2025,Pune,127502.48,148,0.1668,23.29,9612.99
30-01-2025,Mumbai,138283.34,151,0.1494,10.14,7710.45
30-01-2025,Delhi,107830.17,144,0.1657,23.79,10703.05
30-01-2025,Bangalore,194075.09,156,0.1772,10.55,7176.29
30-01-2025,Pune,162411.34,143,0.124,11.09,386.97
31-01-2025,Mumbai,191220.82,157,0.1633,10.89,5421.66
31-01-2025,Delhi,171938.82,154,0.1425,17.91,2963.26
31-01-2025,Bangalore,114609.66,151,0.1739,23.77,12418.93
31-01-2025,Pune,197980.35,157,0.1558,8.04,3852.54
01-02-2025,Mumbai,101691.28,157,0.1748,9.37,16330.64
01-02-2025,Delhi,100704.29,164,0.1327,11.04,10586.23
01-02-2025,Bangalore,166285.98,159,0.1749,15.55,9632.81
01-02-2025,Pune,179511.03,161,0.1793,12.54,9663.53
02-02-2025,Mumbai,106176.24,140,0.138,7.9,7907.24
02-02-2025,Delhi,127171.76,142,0.1322,10.95,4963.56
02-02-2025,Bangalore,109252.86,141,0.1789,17.96,12500.82
02-02-2025,Pune,141616.09,152,0.1744,8.62,11480.34
03-02-2025,Mumbai,105434.81,141,0.1242,7.08,6261.71
03-02-2025,Delhi,112037.81,151,0.1672,10.63,12978.91
03-02-2025,Bangalore,130589.48,144,0.1468,19.46,6127.2
03-02-2025,Pune,173187.27,150,0.1416,20.3,1898.12
04-02-2025,Mumbai,150003.39,145,0.1549,11.7,6295.37
04-02-2025,Delhi,103440.32,164,0.169,14.21,15945.04
04-02-2025,Bangalore,179639.07,156,0.1732,13.81,7673.84
04-02-2025,Pune,160430.44,146,0.1746,8.93,8557.06
05-02-2025,Mumbai,162677.05,159,0.121,22.6,711.63
05-02-2025,Delhi,123647.49,157,0.1407,9.28,8799.41
05-02-2025,Bangalore,162198.08,141,0.1298,24.24,-348.48
05-02-2025,Pune,185158.14,164,0.1599,12.52,6448.87
06-02-2025,Mumbai,101909.92,158,0.1205,6.38,8212.77
06-02-2025,Delhi,158660.17,158,0.1511,6.14,7390.59
06-02-2025,Bangalore,142268.66,148,0.1287,22.68,2557.17
06-02-2025,Pune,126918.97,155,0.1688,17.18,11752.3
07-02-2025,Mumbai,121076.31,144,0.1464,7.32,8243.84
07-02-2025,Delhi,157821.84,144,0.1355,22.47,1482.21
07-02-2025,Bangalore,166926.83,162,0.1232,19.32,1329.4
07-02-2025,Pune,105572.8,155,0.1621,15.64,13008.05
08-02-2025,Mumbai,144150.39,156,0.154,23.42,7259.5
08-02-2025,Delhi,180081.81,145,0.12,17.29,-2330.54
08-02-2025,Bangalore,171930.06,149,0.1249,10.14,403.53
08-02-2025,Pune,125034.03,153,0.1401,24.09,6526.33
09-02-2025,Mumbai,153305.53,142,0.1582,23.07,4829.95
09-02-2025,Delhi,145650.89,147,0.1259,17.84,2165.77
09-02-2025,Bangalore,144687.42,160,0.1381,6.97,6937.73
09-02-2025,Pune,146830.06,164,0.1756,19.5,12164.79
10-02-2025,Mumbai,141892.36,145,0.1429,6.54,5881
10-02-2025,Delhi,185516.53,162,0.1371,17.13,1949.44
10-02-2025,Bangalore,110948.24,146,0.1384,24.28,6681.41
10-02-2025,Pune,196448.82,164,0.1631,20.76,5019.96
11-02-2025,Mumbai,167341.97,157,0.126,15.67,1484.71
11-02-2025,Delhi,102467,155,0.1793,13.4,16201.99
11-02-2025,Bangalore,173261.27,162,0.168,22.07,7688.36
11-02-2025,Pune,163526.5,154,0.1447,10.45,4880.95
12-02-2025,Mumbai,101965.15,149,0.1262,19.35,6675.43
12-02-2025,Delhi,129945.77,163,0.1204,18.92,4742.3
12-02-2025,Bangalore,182543.99,142,0.159,20.1,2314.72
12-02-2025,Pune,103151.3,160,0.1574,11.87,13674.38
13-02-2025,Mumbai,136872.52,162,0.128,8.2,6235.53
13-02-2025,Delhi,184418.59,145,0.1512,6.71,2813.64
13-02-2025,Bangalore,108066.98,156,0.1745,7.66,15643.86
13-02-2025,Pune,193649.33,151,0.1688,10.12,5114.79
14-02-2025,Mumbai,154202.71,162,0.171,11.49,11133.63
14-02-2025,Delhi,195226.01,142,0.154,13.16,1035.7
14-02-2025,Bangalore,196492.86,146,0.1587,6.32,2889.99
14-02-2025,Pune,196036.68,150,0.1286,6.27,-942.74
15-02-2025,Mumbai,156685.84,142,0.123,17.39,54.48
15-02-2025,Delhi,134167.46,159,0.1525,14.73,9360.91
15-02-2025,Bangalore,149896.79,145,0.16,8.39,7377.5
15-02-2025,Pune,176554.34,145,0.1394,21.57,401.97
16-02-2025,Mumbai,153652.56,144,0.1723,17.65,7687.31
16-02-2025,Delhi,115720.39,158,0.1586,20.49,11435.36
16-02-2025,Bangalore,158493.09,146,0.1352,21.27,1761.7
16-02-2025,Pune,181782.21,160,0.1761,9.92,8999.8
17-02-2025,Mumbai,173502.61,140,0.1279,16.39,-1076.65
17-02-2025,Delhi,154624.76,157,0.1356,11.64,4668.98
17-02-2025,Bangalore,100062.75,164,0.126,7.72,9877.85
17-02-2025,Pune,126269.55,154,0.1469,7.94,9194.38
18-02-2025,Mumbai,101592.03,157,0.1574,12.77,13274.23
18-02-2025,Delhi,178891.4,143,0.1258,11.21,-1020.88
18-02-2025,Bangalore,132005.67,149,0.1724,8.41,11649.19
18-02-2025,Pune,186659.57,144,0.1276,14.12,-1700.05
19-02-2025,Mumbai,116086.03,157,0.1472,22.21,9280.14
19-02-2025,Delhi,158132.1,140,0.1689,23.79,5450.93
19-02-2025,Bangalore,151351.79,156,0.1415,16.06,5336.9
19-02-2025,Pune,158439.59,160,0.1496,14.97,6592.06
20-02-2025,Mumbai,149031.25,153,0.1233,16.53,2312.79
20-02-2025,Delhi,158790.23,161,0.1544,10.53,7921.12
20-02-2025,Bangalore,179395.51,144,0.1517,16.59,2241.18
20-02-2025,Pune,197833.08,163,0.177,11.8,7880.97
21-02-2025,Mumbai,116885.93,156,0.1221,12.14,6146.52
21-02-2025,Delhi,154410.86,147,0.1249,11.67,1755.11
21-02-2025,Bangalore,167236.19,150,0.1426,10.91,3581.89
21-02-2025,Pune,124346.7,163,0.1366,19.89,7835.19
22-02-2025,Mumbai,107662.24,160,0.1213,13.96,7240.84
22-02-2025,Delhi,177586.51,140,0.1634,23.96,2716.52
22-02-2025,Bangalore,191707.68,154,0.1231,22.2,-2427.54
22-02-2025,Pune,119819.64,161,0.131,21.6,6951.52
23-02-2025,Mumbai,142888.44,149,0.1361,15.86,4396.35
23-02-2025,Delhi,123437.01,155,0.1274,17.08,5698.4
23-02-2025,Bangalore,173475.93,159,0.1527,11.13,5817.52
23-02-2025,Pune,170239.87,142,0.1793,11.04,7339.77
24-02-2025,Mumbai,167205.95,158,0.1321,8.09,3345.99
24-02-2025,Delhi,138338.79,150,0.1681,20.95,9291.81
24-02-2025,Bangalore,150972.61,162,0.1269,17.17,3744.61
24-02-2025,Pune,166696.57,144,0.1654,16.25,5519.5
25-02-2025,Mumbai,107748.36,141,0.1572,18.13,9582.21
25-02-2025,Delhi,169938.47,145,0.1582,21.23,3828.08
